INSTRUCTION,RESPONSE,nll,ppl
"Can you walk me through the solution of: Cora started reading a 158-page book on Monday, and she decided she wanted to finish it by the end of Friday. She read 23 pages on Monday, 38 pages on Tuesday, and 61 pages on Wednesday. She knows she will have time to read twice as much on Friday as she does on Thursday. How many pages does she have to read on Thursday to finish the book in time?","Let P be the number of pages Cora has to read on Thursday.
If she finishes the book by the end of Friday, she will have read 23 + 38 + 61 + P + 2P = 158 pages.
The pages she has left to read by Thursday are P + 2P = 3P = 158 - 23 - 38 - 61 = pages.
Thus, by Thursday she has 3P = 36 pages left to read.
Therefore, to finish the book on Friday, Cora has to read P = 36 / 3 = 12 pages on Thursday.",2.331784963607788,10.296304
Solve the following math problem: A town is trying to clear litter from its streets. The council pays for adding 14 trash cans to the streets and also pays for adding twice as many trash cans to the back of stores. How many trash cans has the town paid for?,"At the back of stores, the town has paid for 14 trash cans on the streets * 2 = 28 trash cans.
The town has therefore added 14 trash cans on the streets + 28 trash cans at the back of stores = 42 trash cans.",2.092069149017334,8.101662
"Provide a step by step solution for the following math problem: A carton contains 12 boxes. If each box has 10 packs of cheese cookies, what's the price of a pack of cheese cookies if a dozen cartons cost $1440?","If 1 carton contains 12 boxes, then a dozen cartons contain 12*12 = 144 boxes
If 1 box has 10 packs of cookies, then 144 boxes have 144*10 = 1440 packs
If a dozen cartons cost $1440 and contain 1440 packs of cookies, then each pack costs 1440/1440 = $1",2.360870599746704,10.600176
"Can you provide an in-depth solution for: Bob gets paid $5 an hour for the regular hours he works and $6 an hour for any overtime hours he works. All hours over 40 in a week are considered overtime. If Bob works 44  hours in the first week and 48 hours in the second week, how much did he make?Hey there, could you help me solve this math problem: Bob gets paid $5 an hour for the regular hours he works and $6 an hour for any overtime hours he works. All hours over 40 in a week are considered overtime. If Bob works 44  hours in the first week and 48 hours in the second week, how much did he make?","Bob has worked 40 hours/week x 2 weeks = 80 regular hours
Bob got paid 80 hours x $5/hour = $400 for his regular hours
Bob worked 44 hours - 40 hours = 4 hours of overtime in the first week
Bob worked 48 hours - 40 hours = 8 hours of overtime in the second week
In total Bob worker 8 hours + 4 hours =12 hours of overtime.
Bob got paid $6/hour x 12 hours = $72 for overtime
In 2 weeks Bob earned $400 + $72 = $472",2.122511625289917,8.352089
Explain how to solve this math problem: James orders an 8 piece pizza.  His friend eats 2 slices and James eats half of what is left.  How many slices does James eat?,"There are 8-2=6 slices left after his friend eats some slices
That means So he eats 6/2=3 slices",3.2598447799682617,26.045494
"I would love to understand how to solve this problem: Robby doesn't like the color brown and will not eat the brown M&M's.  On his first bag, he sets aside  9 brown M&M's.  On the second bag, he sets aside 12.  On his third & fourth bag, there are 8 brown M&M's that he doesn't eat. On his fifth bag, there are only 3 brown M&M's that he doesn't eat.  What's the average number of brown M&M's in a bag?
Can you explain?","Out of 5 bags, he had 9+12+8+8+3 = 40 brown M&M's
He ate 5 bags so the average number of brown M&M's per bag was 40/5 = 8 brown M&M's",2.0736591815948486,7.9538746
"Bart fills out surveys to earn money. He receives $0.2 for every question he answers in the survey. Each survey has 10 questions. On Monday he finished 3 surveys, and on Tuesday 4 surveys. How much money did he earn during these two days?","On Monday and Tuesday Bart finished 3 + 4 = 7 surveys.
Each survey has 10 questions, so he answered 10 * 7 = 70 questions.
Bart gets paid $0.2 for each questions, so he earned 70 * $0.2 = $14.",2.206458806991577,9.083493
"Mitchell is trying to chew as many pieces of gum at once as he can. He has 8 packets of gum, There are 7 pieces in each. If he chews all the gum except for 2 pieces, how many pieces does he chew at once?","The packets have 56 pieces in total because 8 x 7 = 56
He chews 54 pieces because 56 -2 = 54",3.7473671436309814,42.40928
Break down this math problem: Hannah bought 3 sweatshirts and 2 T-shirts. Each sweatshirt cost 15$ and each t-shirt cost 10$. How much money did Hannah spend in all?,"3 sweatshirts cost 3 x 15 = 45$
2 t-shirts cost 2 x 10 =20 $
In total Hannah spent 45 + 20 = 65$",2.565234422683716,13.003706
"Miss Davis gave 15 popsicle sticks to each of the 10 groups in her class. How many sticks does she have left if she had 170 popsicle sticks?
Solve this problem. ","Miss Davis gave a total of 15 x 10 = 150 popsicle sticks to the 10 groups in her class.
So, she is left with 170 - 150 = 20 sticks.",2.152592897415161,8.607147
"I'm completely lost with this math problem: The bagels cost $2.25 each, or a dozen for $24. How much is saved, per bagel, in cents, by buying a dozen at a time?
Can you give me a hand?","They cost 2.25*100=225 cents each.
At the bulk rate, they are 24/12=2 dollar each.
They cost 2*100=200 cents each.
225-200=25 cents are saved per bagel.",2.7542543411254883,15.709323
"A cougar is sleeping for 4 hours at night, and a zebra for 2 hours more. How much time do both animals sleep in one week?","The zebra sleeps for 4 + 2 = 6 hours.
During one week, the cougar sleeps 4 * 7 = 28 hours.
And the zebra sleeps 6 * 7 = 42 hours.
Both animals sleep for 28 + 42 = 70 hours during one week.",2.0374057292938232,7.6706834
"Can you guide me through solving this problem: Wilma has a garden with 3 types of flowers. The garden has 6 rows, with 13 flowers in each row. Wilma has 12 yellow flowers, two times more green flowers, and the rest consist of red flowers. How many red flowers does Wilma have?","The garden has space for 6 * 13 = 78 flowers in total.
Wilma has two times more green flowers than yellow flowers, which means she has 2 * 12 = 24 green flowers.
That leaves us with 78 - 24 - 12 = 42 red flowers in the garden.",2.294724225997925,9.9217
"In the city park, there are various attractions for kids and their parents. The entrance ticket to the park is $5, but for each attraction, you have to pay separately - such ticket costs $2 for kids and $4 for parents. How much would a family with 4 children, their parents, and her grandmother pay for visiting the park, and one attraction inside?
Give me a clear explanation. ","The whole family consists of 4 + 2 + 1 = 7 persons.
The entrance ticket to the park costs the same for every person, so the family would need to pay 7 * 5 = $35 to enter.
For visiting the attraction the tickets would cost 4 * 2 = $8 for the kids.
Their parents and grandmother would need to pay 3 * 4 = $12.
That means a total cost for the family standing at 35 + 8 + 12 = $55.",2.608285903930664,13.575761
Please show me the solution for: The show Magic King was on the air for 10 seasons and 20 episodes per season for the first half of seasons and 25 for the second half of the show.  How many total episodes were there?,"Half the number of shows is 10/2=5 seasons
So the first 5 seasons contributed 5*20=100 episodes
The second 5 seasons contributed 5*25=125 episodes
So there were a total of 100+125=225 episodes",2.6815292835235596,14.607415
"Jimmy decides to make sandwiches for a picnic.  He makes 8 sandwiches in total, using two slices of bread each.  How many packs of bread does he need to buy to make these sandwiches, assuming he starts with no bread and each pack has 4 slices of bread in it?","First, we need to determine how many slices of bread Jimmy will use to make the sandwiches. We determine this by performing 8*2=16 slices of bread needed.
We then divide the number of slices needed by the number of slices per bread pack, performing 16/4=4 packs of bread needed.",2.3807106018066406,10.812584
"Eliza has 4 siblings. The total height of all 5 siblings combined is 330 inches. Two of her siblings are both 66 inches tall. Another sibling is 60 inches tall. If Eliza is 2 inches shorter than the last sibling, how tall is Eliza?
Work out the solution step by step. ","The first three siblings are 66 +66 + 60 = 192 inches tall.
Since the total of all the siblings is 330 inches, Eliza and the last sibling are 330 - 192 = 138 inches tall combined.
If Eliza's height = h, 138 inches = h + (h+2).
(138-2)/2 = 68 inches.
Eliza is 68 inches tall.",2.7623212337493896,15.83656
"I would love to understand how to solve this problem: Marcus has three times as many cheese crackers as Mona.  Nicholas has 6 more crackers than Mona.  If Marcus has 27 crackers, how many crackers does Nicholas have?
Can you explain?","Mona has 27 / 3 = 9 cheese crackers.
Nicholas has 9 + 6 = 15 cheese crackers.",1.8331743478775024,6.2537065
